Code_Destination,Pays_Destination,Code_Origine,Pays_Origine,Annee,Montant_Bourses_MUSD,Nombre_Etudiants_Africains
USA,États-Unis,TGO,Togo,2020,8.043395,48274.83203125
USA,États-Unis,TGO,Togo,2021,23.614535,45044.671875
USA,États-Unis,TGO,Togo,2022,19.300425,50226.0078125
USA,États-Unis,TGO,Togo,2023,34.751,55407.34375
USA,États-Unis,TGO,Togo,2024,70.8558,50710.0234375
USA,États-Unis,TUN,Tunisie,2017,40.693566000000004,46012.703125
USA,États-Unis,TUN,Tunisie,2018,56.707645,47689.12109375
USA,États-Unis,TUN,Tunisie,2019,156.274494,47981.9765625
USA,États-Unis,TUN,Tunisie,2020,112.889139,48274.83203125
USA,États-Unis,TUN,Tunisie,2021,132.279314,45044.671875
USA,États-Unis,TUN,Tunisie,2022,83.960267,50226.0078125
USA,États-Unis,TUN,Tunisie,2023,142.639328,55407.34375
USA,États-Unis,TUN,Tunisie,2024,87.893316,55407.34375
